name,coordinates,class,AgroClimaticZone
7472,"87.0337265,25.217627",2,4
7473,"85.2179695,25.2182355",2,4
7474,"85.4449875,25.218332",2,4
7475,"87.076075,25.2217075",2,4
7476,"77.6226555,25.2235585",2,8
7477,"85.18774,25.22357",2,4
7478,"74.644822,25.230258",2,8
7479,"87.0551885,25.2334935",1,4
748,"70.7955575,22.322208",1,13
7480,"84.7075895,25.2342365",2,4
7481,"80.9018415,25.2347345",2,8
7482,"82.8663375,25.2350415",2,4
7483,"85.4137425,25.235917",2,4
7484,"80.9289725,25.2364415",2,8
7485,"82.9215035,25.2499705",2,4
7486,"87.040333,25.253884",2,4
7487,"83.1037025,25.258249",2,4
7488,"82.3367595,25.258946",2,4
7489,"82.8296845,25.2595655",2,4
749,"73.1869805,22.324497",1,13
7490,"86.9481435,25.2620145",2,4
7491,"79.1355395,25.2652685",2,8
7492,"82.990253,25.265658",2,4
7493,"83.205445,25.2682805",2,4
7494,"82.8920545,25.2743235",2,4
7495,"82.9424585,25.2908575",1,4
7496,"81.894255,25.2912435",2,5
7497,"86.4642625,25.29129",2,4
7498,"84.5834215,25.2927015",1,4
7499,"85.52942,25.3000205",2,4
75,"79.558263,11.0735455",1,11
750,"73.2164225,22.326263",2,13
7500,"85.6825555,25.3001725",2,4
7502,"83.2650475,25.3018185",2,4
7503,"82.897641,25.3064125",2,4
7504,"85.5137755,25.3098175",2,4
7505,"85.6197845,25.3133755",2,4
7506,"81.765549,25.322173",2,5
7507,"84.6704145,25.3227405",2,4
7508,"84.4164175,25.325172",2,4
7509,"86.9675075,25.3268155",2,4
751,"73.1643675,22.362801",1,13
7510,"84.609798,25.3297835",2,4
7511,"83.113166,25.3344905",2,4
7512,"72.369307,25.339109",2,14
7513,"72.639226,25.3391995",2,14
7514,"83.1569585,25.3395265",2,4
7515,"81.7782155,25.340678",2,5
7516,"82.886626,25.352563",2,4
7517,"74.6924145,25.356267",2,8
7518,"74.5206965,25.3577915",2,8
7519,"86.5013095,25.3696585",1,4
752,"69.8564085,22.3629145",2,13
7520,"74.7015955,25.374256",2,8
7521,"73.2985015,25.37572",2,8
7522,"87.1137555,25.3773535",2,4
7523,"74.557612,25.3790395",2,8
7524,"85.3403485,25.3825305",2,4
7525,"81.9082255,25.387924",2,5
7526,"78.5259015,25.3893985",2,8
7527,"85.4247515,25.4006765",2,4
7528,"92.2135295,25.4040705",2,2
7529,"81.9197345,25.4057325",2,5
753,"82.7506135,22.401968",2,7
7531,"78.4698005,25.4065715",2,8
7532,"83.9597105,25.4100555",2,4
7533,"77.6612575,25.4100805",1,8
7534,"84.3769305,25.422174",2,4
7535,"78.6858525,25.4250565",2,8
7536,"78.5897665,25.4252535",2,8
7537,"74.6442305,25.4257385",2,8
7538,"83.1607745,25.4272035",2,4
7539,"82.5817555,25.4290865",2,4
754,"72.910802,22.4120695",1,13
7540,"83.7477475,25.4363385",2,4
7541,"77.7039385,25.4391515",2,8
7542,"80.144851,25.447517",2,8
7543,"85.0056385,25.448766",2,4
7544,"75.6834825,25.453976",2,8
7545,"81.7559355,25.455707",2,5
7546,"75.6445805,25.4565085",2,8
7547,"91.9575275,25.4567535",2,2
7548,"78.6029435,25.457413",1,8
7549,"78.5168725,25.4581355",2,8
755,"87.3078905,22.416522",1,7
7550,"82.416992,25.465449",2,4
7551,"84.3394605,25.468869",2,4
7552,"85.0115615,25.470308",2,4
7553,"81.9408305,25.474053",2,5
7554,"80.287165,25.480208",2,8
7555,"91.9435405,25.480231",2,2
7556,"84.6127125,25.481768",2,4
7557,"78.6716035,25.4849015",1,8
7558,"91.78458,25.4860975",2,2
7559,"84.9902235,25.486372",2,4
756,"86.996619,22.4529225",1,7
7560,"85.0749725,25.4876",2,4
7561,"78.5197335,25.4922105",2,8
7562,"81.7311385,25.4994555",2,5
7563,"91.896209,25.5082855",2,2
7564,"87.597277,25.510816",2,4
7565,"81.911387,25.513651",2,5
7566,"84.972642,25.5168925",2,4
7567,"91.9506005,25.51928",2,2
7568,"81.7980015,25.520513",2,5
7569,"78.499833,25.522656",2,8
757,"83.229484,22.4551575",2,7
7570,"78.5869025,25.523725",2,8
7571,"80.3103045,25.5252605",2,8
7572,"92.0091845,25.5279995",2,2
7573,"83.14616,25.5282815",1,4
7574,"85.1545665,25.529871",2,4
7575,"85.041978,25.5301215",2,4
7576,"78.6473895,25.5342555",2,8
7577,"82.8769195,25.5477615",2,4
7578,"91.830072,25.5479225",2,2
7579,"91.7907685,25.5521565",2,2
758,"83.2197225,22.460342",2,7
7580,"83.6539395,25.561867",2,4
7581,"84.9711975,25.562954",2,4
7582,"83.569268,25.563282",2,4
7583,"85.0583365,25.565463",2,4
7584,"87.611678,25.568996",2,4
7585,"83.5281615,25.5705115",2,4
7586,"84.6371775,25.577127",2,4
7587,"91.7741385,25.5820145",2,2
7588,"84.9835025,25.5845205",2,4
7589,"81.858255,25.5867315",2,5
759,"70.037401,22.4676005",1,13
7590,"84.1081625,25.5899595",2,4
7591,"83.5573685,25.593104",2,4
7592,"85.104826,25.595689",2,4
7593,"91.976057,25.6050545",2,2
7594,"81.90513,25.607967",2,5
7595,"88.166555,25.6098435",2,3
7596,"81.836909,25.6145685",2,5
7597,"88.3263205,25.6151955",2,3
7598,"84.960365,25.617136",2,4
7599,"85.020508,25.6185205",2,4
76,"77.355787,11.082061",1,10
760,"88.381188,22.4682145",1,3
7600,"84.16471,25.6305035",2,4
7601,"84.989031,25.6340815",2,4
7602,"84.932866,25.6402445",2,4
7603,"72.442817,25.6457165",2,14
7604,"85.2653325,25.6551685",2,4
7605,"84.970997,25.6573665",2,4
7606,"85.226488,25.6688105",2,4
7607,"85.2909335,25.6739685",2,4
7608,"76.717107,25.6760585",2,8
7609,"85.013309,25.693044",2,4
761,"88.3603385,22.4741685",1,3
7610,"85.0333,25.6933905",2,4
7611,"85.3860695,25.695932",2,4
7612,"71.416547,25.6963575",2,14
7613,"85.1665315,25.697038",1,4
7614,"85.3215285,25.7047905",2,4
7615,"87.4826945,25.711465",2,4
7616,"85.1546945,25.7165635",2,4
7617,"85.054827,25.72511",2,4
7618,"78.958855,25.730423",2,8
7619,"87.484261,25.7337535",2,4
762,"72.794413,22.4745375",1,13
7620,"93.1966825,25.7628265",2,2
7621,"93.1545725,25.7695795",2,2
7622,"85.022796,25.78466",2,4
7623,"82.701595,25.7870095",2,4
7624,"84.039182,25.7933845",2,4
7625,"72.180333,25.7959625",2,14
7626,"84.166864,25.804679",2,4
7627,"73.3134365,25.806765",2,8
7628,"84.199107,25.813812",2,4
7629,"71.447901,25.8141435",2,14
763,"70.056715,22.479859",1,13
7630,"71.4789505,25.817537",2,14
7631,"87.439064,25.8187365",2,4
7632,"72.233259,25.8205505",1,14
7633,"85.815779,25.8300995",2,4
7634,"86.5270405,25.844056",2,4
7635,"73.275489,25.8585855",2,8
7636,"80.779625,25.866992",2,5
7637,"78.3826295,25.879278",2,8
7638,"87.2085905,25.8938895",2,4
7639,"72.21758,25.896543",2,14
764,"88.3519475,22.480433",1,3
7640,"72.236483,25.8980085",2,14
7641,"74.6408535,25.9115155",2,8
7642,"80.781841,25.9138625",2,5
7643,"83.5648645,25.9230645",1,4
7644,"91.627362,25.9259",2,2
7645,"91.6535105,25.9259635",2,2
7646,"81.9953785,25.9281485",2,5
7647,"86.2620995,25.9307035",2,4
7648,"80.7875765,25.931355",2,5
7649,"82.045145,25.935263",2,5
765,"70.06019,22.4895555",1,13
7650,"91.7386595,25.9439945",2,2
7651,"91.872799,25.9467785",2,2
7652,"91.745967,25.9682155",2,2
7653,"86.2654435,25.969586",2,4
7654,"84.5392475,25.9723935",2,4
7655,"91.8855575,25.9887355",2,2
7656,"91.547484,25.991062",2,2
7657,"83.553608,26.0017665",2,4
7658,"91.8813775,26.015201",2,2
7659,"91.5372905,26.0163245",2,2
766,"70.043987,22.4912005",1,13
7660,"90.0179445,26.0176605",2,2
7661,"90.2979215,26.02465",2,2
7662,"76.343954,26.0267235",2,8
7663,"86.3063055,26.047453",2,4
7664,"72.9978265,26.0476695",2,14
7665,"83.2022345,26.0486925",2,4
7666,"76.3303275,26.0614375",2,8
7667,"91.7089375,26.0736195",2,2
7668,"85.3286715,26.0849045",2,4
7669,"83.2800895,26.0880355",2,4
767,"70.0398765,22.493773",2,13
7670,"92.014753,26.0899815",2,2
7671,"85.9210865,26.0939845",2,4
7672,"91.9639715,26.0973395",2,2
7673,"72.9335385,26.103097",2,14
7674,"83.279281,26.1172555",2,4
7675,"91.8794485,26.1396985",2,2
7676,"91.5411675,26.1491365",2,2
7677,"85.4051065,26.152769",2,4
7678,"91.8306215,26.1555795",1,2
7679,"78.1435105,26.158651",2,8
768,"88.370299,22.507318",1,3
7680,"85.842703,26.159144",2,4
7681,"78.2159915,26.1604005",2,8
7682,"73.0889195,26.1623565",2,14
7683,"85.983982,26.163093",2,4
7684,"73.0290405,26.16648",2,14
7685,"86.3928605,26.1729405",2,4
7686,"86.37283,26.175909",2,4
7687,"78.0513815,26.1783865",2,8
7688,"85.9026565,26.1807155",2,4
7689,"85.355452,26.1901895",2,4
769,"75.7507055,22.5214285",2,9
7690,"80.394703,26.192187",2,5
7691,"72.9868155,26.1954155",2,14
7692,"78.947182,26.197243",2,8
7693,"85.9938255,26.199263",2,4
7694,"81.221826,26.214646",2,5
7695,"72.9756805,26.2160085",2,14
7696,"91.4855125,26.21671",2,2
7697,"80.36007,26.224096",2,5
7698,"80.288822,26.224387",2,5
7699,"91.8962125,26.225093",2,2
77,"77.186368,11.0822855",1,10
770,"72.9535855,22.5242825",1,13
7700,"73.1596615,26.226521",2,14
7701,"91.600817,26.227453",2,2
7702,"73.2003425,26.230035",2,14
7703,"92.0138445,26.2419085",2,2
7704,"84.3264955,26.2437475",2,4
7705,"84.3601995,26.2498975",2,4
7706,"80.1866245,26.251453",2,5
7707,"80.460503,26.254147",2,5
7708,"91.5344855,26.2636085",2,2
7709,"78.257459,26.2679365",2,8
771,"72.924152,22.5307515",1,13
7710,"83.519312,26.2683645",2,4
7711,"87.2541475,26.2758515",2,4
7712,"82.053404,26.2810975",2,5
7713,"80.361179,26.283563",2,5
7714,"82.7537685,26.2871195",2,4
7715,"78.2267915,26.2879645",2,8
7716,"91.5942655,26.2922815",2,2
7717,"73.1767985,26.298074",2,14
7718,"92.672735,26.302101",2,2
7719,"91.7330045,26.303712",2,2
772,"73.452324,22.533765",1,13
7720,"91.5753735,26.303732",2,2
7721,"92.775977,26.307737",2,2
7722,"72.916225,26.3078475",2,14
7723,"78.752695,26.3086665",2,8
7724,"80.0932705,26.3099695",2,5
7725,"90.985451,26.3132515",2,2
7726,"80.436181,26.3264365",2,5
7727,"73.1126785,26.3307355",2,14
7728,"80.140775,26.3310055",2,5
7729,"91.652739,26.3343625",2,2
773,"88.352072,22.5392535",1,3
7730,"85.342556,26.3365575",2,4
7731,"72.838889,26.337823",2,14
7732,"91.724593,26.3426385",2,2
7733,"91.8515915,26.3467865",2,2
7734,"72.904384,26.349021",2,14
7735,"80.298111,26.351365",2,5
7736,"90.273518,26.354746",2,2
7737,"86.595569,26.3569265",1,4
7738,"89.236501,26.3575515",2,2
7739,"89.1786845,26.3576335",2,2
774,"88.291583,22.5458915",1,3
7740,"72.847001,26.362645",2,14
7741,"92.7325945,26.363714",2,2
7742,"72.935834,26.3651275",2,14
7743,"80.459703,26.3720615",2,5
7744,"80.42263,26.375337",2,5
7745,"92.629264,26.376795",2,2
7746,"91.723173,26.38142",2,2
7747,"91.70043,26.383397",2,2
7748,"73.141184,26.3877675",2,14
7749,"80.38718,26.404629",2,5
775,"72.959947,22.5653855",1,13
7750,"80.50568,26.416443",2,5
7751,"82.5495505,26.4211625",2,4
7752,"80.767811,26.4234965",2,5
7753,"82.5208545,26.4373415",2,4
7754,"79.508534,26.4377845",2,5
7755,"90.274541,26.4437185",2,2
7756,"83.7605235,26.444801",1,4
7757,"86.6204,26.4496535",2,4
7758,"72.9334995,26.452456",2,14
7759,"80.2155605,26.4546505",1,5
776,"72.9682495,22.569302",1,13
7760,"80.135175,26.4646695",2,5
7761,"77.962022,26.47043",2,8
7762,"80.456645,26.4715765",2,5
7763,"86.552461,26.4731765",2,4
7764,"90.6028665,26.4807675",2,2
7765,"76.707496,26.4872305",2,8
7766,"89.200505,26.488386",2,2
7767,"76.691393,26.5000495",2,8
7768,"78.8207345,26.5024255",2,8
7769,"80.5262335,26.5095465",2,5
777,"88.369668,22.5700995",1,3
7770,"88.704163,26.5138545",2,2
7771,"83.797915,26.5141725",2,4
7772,"88.755306,26.519243",2,2
7773,"78.757448,26.5192925",2,8
7774,"80.4044965,26.5202405",2,5
7775,"80.251455,26.523536",2,5
7776,"85.296834,26.5265755",2,4
7777,"85.9584835,26.5275785",2,4
7778,"92.1162585,26.532965",2,2
7779,"92.149548,26.5334125",2,2
778,"88.327487,22.571818",1,3
7780,"85.891788,26.534308",2,4
7781,"88.817962,26.5346445",2,2
7782,"80.10364,26.540002",2,5
7783,"85.633542,26.540249",2,4
7784,"85.615259,26.545061",2,4
7785,"72.993803,26.5456495",2,14
7786,"78.773909,26.5494655",2,8
7787,"88.779144,26.552839",2,2
7788,"80.233518,26.568042",2,5
7789,"86.142144,26.5683335",2,4
779,"71.195689,22.576701",1,13
7790,"78.819235,26.5709255",2,8
7791,"83.7653725,26.5790265",2,4
7792,"88.847468,26.581896",2,2
7793,"74.829129,26.5848625",2,8
7794,"78.789587,26.5865315",2,8
7795,"75.954969,26.5867155",2,8
7796,"74.891543,26.5916505",2,8
7797,"78.8307225,26.5955435",2,8
7798,"78.762349,26.6041575",2,8
7799,"88.6971745,26.604612",2,2
78,"77.3438985,11.1034585",2,10
780,"71.210653,22.5799085",2,13
7800,"74.798776,26.607631",2,8
7801,"92.798578,26.612245",2,2
7802,"80.863501,26.6133875",2,5
7803,"80.226066,26.6226615",2,5
7804,"80.47843,26.6249345",2,5
7805,"80.1367905,26.630557",2,5
7806,"80.446697,26.6312755",2,5
7807,"80.808533,26.6345255",2,5
7808,"80.727556,26.6363635",2,5
7809,"92.741909,26.6385035",2,2
781,"88.424829,22.586711",2,3
7810,"80.2020875,26.639526",2,5
7811,"80.225716,26.6465085",2,5
7812,"77.588918,26.6501665",2,8
7813,"88.5453735,26.652314",2,2
7814,"80.8805065,26.6539935",2,5
7815,"80.1693855,26.6575335",2,5
7816,"83.4789855,26.6593015",2,4
7817,"81.079498,26.6596595",2,5
7818,"88.311714,26.668352",2,2
7819,"80.3009635,26.670908",2,5
782,"86.466976,22.588042",1,7
7820,"80.7122915,26.6767465",2,5
7821,"80.2045295,26.687737",2,5
7822,"81.0747915,26.6899265",2,5
7823,"83.3409455,26.699386",2,4
7824,"80.7003785,26.700326",2,5
7825,"83.3752685,26.7024105",2,4
7826,"88.5113365,26.7034265",2,2
7827,"82.146348,26.709592",2,4
7828,"78.9628945,26.711172",2,5
7829,"82.2266285,26.7163775",2,4
783,"88.331116,22.590832",1,3
7830,"78.2091745,26.717471",2,8
7831,"81.1166485,26.71983",2,5
7832,"80.8620465,26.72151",2,5
7833,"80.667066,26.7228675",1,5
7834,"80.3019835,26.724083",2,5
7835,"93.1592435,26.7295555",2,2
7836,"75.6902975,26.733971",2,8
7837,"83.7461575,26.734693",2,4
7838,"81.0916465,26.7414855",2,5
7839,"81.1308595,26.7430445",2,5
784,"88.340264,22.5941835",1,3
7840,"88.500391,26.7444245",2,2
7841,"79.2359755,26.7477575",2,5
7842,"88.3900415,26.754265",2,2
7843,"82.1763505,26.7566735",2,4
7844,"82.7014465,26.759019",2,4
7845,"75.879991,26.7603045",2,8
7846,"80.6521915,26.7648225",2,5
7847,"80.7819625,26.7653745",2,5
7848,"88.4708425,26.768576",2,2
7849,"84.541314,26.771701",2,4
785,"86.464924,22.5942675",2,7
7850,"83.2817365,26.7722375",2,4
7851,"80.709327,26.7738345",2,5
7852,"88.4544445,26.776092",2,2
7853,"82.7246515,26.7769745",2,4
7854,"80.859195,26.7786485",2,5
7855,"82.111667,26.783198",2,4
7856,"81.1766485,26.788705",2,5
7857,"80.782127,26.7979635",2,5
7858,"75.680167,26.7990425",1,8
7859,"81.186547,26.8072275",2,5
786,"88.403331,22.601821",2,3
7860,"81.0236645,26.8084025",2,5
7861,"83.2854195,26.8102635",2,4
7862,"84.5302625,26.8144385",2,4
7863,"79.5187885,26.817711",2,5
7864,"79.0264075,26.830163",2,5
7865,"84.5135705,26.8319085",2,4
7866,"83.28268,26.8358735",2,4
7867,"81.0003685,26.8406535",2,5
7868,"88.3650535,26.8454615",2,2
7869,"74.6769315,26.8504125",2,14
787,"88.383581,22.6061685",1,3
7870,"88.3353975,26.8523515",2,2
7871,"80.8342655,26.8529735",2,5
7872,"78.9710615,26.855207",2,5
7873,"81.1939695,26.8562005",2,5
7874,"75.7471745,26.85662",2,8
7875,"81.0832045,26.862411",2,5
7876,"83.2554415,26.873006",2,4
7877,"80.998172,26.8743435",2,5
7878,"80.6585685,26.8791695",2,5
7879,"80.8006825,26.8880935",2,5
788,"88.039286,22.6102865",2,3
7880,"81.1054305,26.8931955",2,5
7881,"74.617934,26.899516",2,14
7882,"83.4315985,26.904716",2,4
7883,"80.866594,26.9093785",2,5
7884,"81.1266355,26.9101075",2,5
7885,"81.2428715,26.9164085",2,5
7886,"75.8179435,26.9250895",1,8
7887,"75.7665755,26.9266815",2,8
7888,"80.8400435,26.9301015",2,5
7889,"74.6530215,26.9314165",2,14
789,"88.376699,22.6112305",1,3
7890,"88.8071165,26.932697",2,2
7891,"81.1903065,26.9413495",2,5
7892,"74.814133,26.9503555",2,14
7893,"74.5958875,26.951096",2,14
7894,"81.0997225,26.9534565",2,5
7895,"74.7521315,26.955214",2,14
7896,"82.1231545,26.959535",2,4
7897,"84.8578985,26.970187",2,4
7898,"81.0720865,26.9810025",2,5
7899,"79.7982935,26.9836155",2,5
79,"79.073922,11.1427125",1,10
790,"70.946729,22.617339",2,13
7900,"94.6363765,26.994015",2,2
7901,"73.9829735,26.9959365",2,14
7902,"74.6095195,26.9986925",2,14
7903,"81.0631085,27.0009405",2,5
7904,"75.7344175,27.0153405",2,8
7905,"80.7908145,27.0180365",2,5
7906,"81.0239415,27.0206635",2,5
7907,"78.040468,27.0215855",2,5
7908,"94.659528,27.0284215",2,2
7909,"87.7777535,24.8500705",2,7
791,"88.403035,22.619036",1,3
7910,"74.6452155,24.8616165",2,8
7911,"85.0012445,24.865738",2,4
7912,"92.806404,24.866582",2,2
7913,"84.2522615,24.8685145",2,4
7914,"92.7347545,24.869959",2,2
7915,"87.610671,24.876803",2,7
7916,"86.2312385,24.8803615",2,4
7917,"84.230538,24.884917",2,4
7918,"85.5698555,24.88976",2,4
7919,"93.968904,24.8899825",2,2
792,"88.37168,22.635333",1,3
7920,"86.614476,24.895799",2,7
7921,"72.879377,24.8972915",2,8
7922,"84.153468,24.902051",2,4
7923,"84.1271055,24.9022705",1,4
7924,"92.744117,24.904509",2,2
7925,"92.8171885,24.9092805",2,2
7926,"73.8198365,24.9225185",2,8
7927,"86.104523,24.923705",2,4
7928,"87.102628,24.9250095",2,7
7929,"84.142172,24.9271615",2,4
793,"87.517415,22.663435",2,7
7930,"86.706793,24.929684",2,7
7931,"87.050359,24.939776",2,7
7932,"86.002762,24.9440895",2,4
7933,"86.900889,24.9530625",2,7
7934,"85.408316,24.9532665",2,4
7935,"84.020092,24.9702665",2,4
7936,"85.632415,24.9731295",2,4
7937,"86.037308,24.980653",2,4
7938,"85.465222,24.9880075",2,4
7939,"86.623806,24.988317",2,4
794,"87.495925,22.677749",2,7
7940,"75.0115735,24.9927005",2,8
7941,"84.816444,24.9968155",2,4
7942,"86.322791,24.997204",2,4
7943,"86.928182,25.000013",2,7
7944,"88.117713,25.0074225",2,3
7945,"86.6502935,25.0127935",2,7
7946,"86.075883,25.0156415",2,4
7947,"86.87569,25.0218375",2,7
7948,"86.9117055,25.0252045",2,7
7949,"88.1195975,25.027175",2,3
795,"72.8756165,22.6827",2,13
7950,"83.767015,25.0292415",2,4
7951,"87.332918,25.029592",2,7
7952,"75.870789,25.0336475",2,8
7953,"85.4812055,25.034376",2,4
7954,"86.7177825,25.049654",2,7
7955,"84.9175125,25.051161",2,4
7956,"85.283443,25.067158",2,4
7957,"85.453218,25.068544",2,4
7958,"85.11541,25.0832865",2,4
7959,"82.946776,25.0923915",2,4
796,"75.828144,22.687313",1,9
7960,"86.865266,25.0929345",2,7
7961,"82.881797,25.0944195",2,4
7962,"85.387802,25.1128675",2,4
7963,"83.0211555,25.1134725",2,4
7964,"82.517689,25.1159405",2,4
7965,"85.934746,25.116036",2,4
7966,"82.8622865,25.1166515",2,4
7967,"75.895896,25.1231545",2,8
7968,"85.467536,25.1272335",2,4
7969,"85.3897,25.141986",2,4
797,"75.860912,22.689351",1,9
7970,"75.7706605,25.1473305",2,8
7971,"75.9261495,25.1485",2,8
7972,"84.6265805,25.1501885",2,4
7973,"84.6790075,25.1519685",2,4
7974,"85.1616995,25.1523315",2,4
7975,"82.9869405,25.154021",2,4
7976,"86.717324,25.1543445",2,4
7977,"87.122695,25.1610725",2,4
7978,"82.902877,25.1660705",2,4
7979,"85.845588,25.1774035",2,4
798,"88.3575655,22.690047",2,3
7980,"75.8859545,25.181591",2,8
7981,"84.218016,25.1950785",2,4
7982,"80.507491,25.195801",2,8
7983,"73.4499545,25.1961695",2,8
7984,"83.160331,25.1962675",2,4
7985,"75.8020945,25.200718",2,8
7986,"75.8508635,25.200893",2,8
7987,"78.7442835,25.2046905",2,8
7988,"86.3027295,25.206401",2,4
7989,"83.1194115,25.209662",2,4
799,"75.871209,22.7024695",1,9
7990,"85.5205125,25.215788",2,4
7991,"80.8868095,25.216929",2,8
7992,"78.462802,25.2208095",2,8
7993,"83.076695,25.2239825",2,4
7994,"78.7397005,25.2248055",2,8
7995,"84.68331,25.23133",2,4
7996,"85.573701,25.2323315",2,4
7997,"85.233638,25.2323525",1,4
7999,"82.9593915,25.241667",2,4
8,"78.128495,8.809059",1,11
80,"77.2661775,11.196165",1,10
800,"71.683061,22.7118635",1,13
8000,"84.6706715,25.24672",2,4
8001,"86.4491125,25.247383",2,4
8002,"86.8923215,25.248804",2,4
8003,"85.495564,25.250834",2,4
8004,"85.468002,25.2526915",2,4
8005,"84.552059,25.254336",2,4
8006,"85.1881125,25.2607925",2,4
8007,"79.046661,25.2613665",2,8
8008,"84.389763,25.262317",2,4
8009,"82.6560165,25.262548",2,4
801,"71.669715,22.722206",2,13
8011,"84.7398735,25.270414",2,4
8012,"83.043518,25.273407",2,4
8013,"81.8372125,25.274849",2,5
8014,"85.533182,25.2770775",2,4
8015,"85.3783775,25.2797105",2,4
8016,"74.5207285,25.2907475",2,8
8017,"84.4052795,25.299247",2,4
8018,"84.5149895,25.3068645",2,4
8019,"82.4661705,25.3081565",2,4
802,"75.9005715,22.7257955",2,9
8020,"84.014412,25.3096115",2,4
8021,"82.9152935,25.31371",1,4
8022,"81.7979675,25.3199675",2,5
8023,"82.754872,25.3202515",2,4
8024,"83.0924785,25.3264155",2,4
8025,"82.8565815,25.329677",2,4
8026,"84.3633965,25.3367995",2,4
8027,"81.9097335,25.3373695",1,5
8028,"81.7008495,25.3389775",2,5
8029,"84.805788,25.3455405",2,4
803,"75.882661,22.730738",1,9
8030,"86.9152125,25.3503855",2,4
8031,"84.8726645,25.3514935",2,4
8032,"81.720742,25.3518435",2,5
8034,"78.594656,25.3593105",2,8
8035,"81.7032435,25.362716",2,5
8036,"82.946889,25.367597",1,4
8037,"80.743256,25.3725245",2,8
8038,"83.8364055,25.3729515",2,4
8039,"83.9168085,25.3771805",2,4
804,"75.900383,22.736941",1,9
8042,"74.679627,25.395636",2,8
8043,"81.7594635,25.3980865",2,5
8044,"82.8413935,25.3985515",2,4
8045,"81.7970575,25.399847",2,5
8046,"82.7965865,25.403141",2,4
8047,"83.8226865,25.405508",2,4
8048,"82.8964655,25.4083545",2,4
8049,"85.5340825,25.4111505",2,4
805,"75.8853035,22.7371665",1,9
8050,"86.1000095,25.4124565",1,4
8051,"83.0172155,25.4179755",2,4
8052,"81.9918945,25.4192405",2,5
8053,"84.1819655,25.4209255",2,4
8054,"82.6117245,25.421715",2,4
8055,"86.2792635,25.4270505",2,4
8056,"82.8712955,25.4272815",2,4
8057,"85.0530255,25.4374925",1,4
8058,"75.665692,25.4379645",2,8
8059,"78.4773425,25.4384615",2,8
806,"88.056682,22.7417015",2,3
8060,"78.6242395,25.440644",2,8
8061,"81.9695025,25.455092",2,5
8062,"83.0855335,25.4571055",1,4
8063,"77.687314,25.4605755",2,8
8064,"81.9873115,25.466525",2,5
8065,"85.1049695,25.4751535",2,4
8066,"91.8760485,25.4790175",2,2
8067,"82.79301,25.480637",2,4
8068,"82.8242865,25.483251",2,4
8069,"81.8903105,25.4858245",2,5
807,"75.863174,22.746761",1,9
8070,"85.2757365,25.486543",2,4
8071,"85.1209755,25.489074",2,4
8072,"78.5424155,25.489863",2,8
8073,"85.2998145,25.493167",2,4
8074,"87.5813715,25.4933755",2,4
8075,"81.9150105,25.495273",2,5
8076,"81.7006695,25.5004515",2,5
8077,"81.7808425,25.5027105",2,5
